계초심학인문,0,0,0,NNP,*,T,계초심학인문,Compound,*,*,계초심학인+문,계초심학인/NNG/*/1/1+계초심학인문/Compound/*/0/2+문/NNG/*/1/1
고가주석,0,0,0,NNP,*,T,고가주석,Compound,*,*,고가+주석,고가/NNG/*/1/1+고가주석/Compound/*/0/2+주석/NNG/*/1/1
고간독,0,0,0,NNP,*,T,고간독,Compound,*,*,고+간독,고/NNG/*/1/1+고간독/Compound/*/0/2+간독/NNG/*/1/1
고공기,0,0,0,NNP,*,F,고공기,Compound,*,*,고공+기,고공/NNG/*/1/1+고공기/Compound/*/0/2+기/NNG/*/1/1
고금경험활유방,0,0,0,NNP,*,T,고금경험활유방,Compound,*,*,고금경험+활유방,고금경험/NNG/*/1/1+고금경험활유방/Compound/*/0/2+활유방/NNG/*/1/1
고금도서집성,0,0,0,NNP,*,T,고금도서집성,Compound,*,*,고금+도서집성,고금/NNG/*/1/1+고금도서집성/Compound/*/0/2+도서집성/NNG/*/1/1
고금록,0,0,0,NNP,*,T,고금록,Compound,*,*,고금+록,고금/NNG/*/1/1+고금록/Compound/*/0/2+록/NNG/*/1/1
고금문,0,0,0,NNP,*,T,고금문,Compound,*,*,고금+문,고금/NNG/*/1/1+고금문/Compound/*/0/2+문/NNG/*/1/1
고금상정예문,0,0,0,NNP,*,T,고금상정예문,Compound,*,*,고금+상정예문,고금/NNG/*/1/1+고금상정예문/Compound/*/0/3+상정/NNG/*/1/1+상정예문/NNG/*/0/2+예문/NNG/*/1/1
고금석림,0,0,0,NNP,*,T,고금석림,Compound,*,*,고금+석림,고금/NNG/*/1/1+고금석림/Compound/*/0/2+석림/NNG/*/1/1
고금설원,0,0,0,NNP,*,T,고금설원,Compound,*,*,고금+설원,고금/NNG/*/1/1+고금설원/Compound/*/0/2+설원/NNG/*/1/1
고금소총,0,0,0,NNP,*,T,고금소총,Compound,*,*,고금+소총,고금/NNG/*/1/1+고금소총/Compound/*/0/2+소총/NNG/*/1/1
고금역대법첩,0,0,0,NNP,*,T,고금역대법첩,Compound,*,*,고금+역대법첩,고금/NNG/*/1/1+고금역대법첩/Compound/*/0/2+역대법첩/NNG/*/1/1
고금역대촬요,0,0,0,NNP,*,F,고금역대촬요,Compound,*,*,고금+역대촬요,고금/NNG/*/1/1+고금역대촬요/Compound/*/0/2+역대촬요/NNG/*/1/1
고금운회거요,0,0,0,NNP,*,F,고금운회거요,Compound,*,*,고금운회+거요,고금운회/NNG/*/1/1+고금운회거요/Compound/*/0/2+거요/NNG/*/1/1
고금주,0,0,0,NNP,*,F,고금주,Compound,*,*,고금+주,고금/NNG/*/1/1+고금주/Compound/*/0/2+주/NNG/*/1/1
고대사,0,0,0,NNP,*,F,고대사,Compound,*,*,고대+사,고대/NNG/*/1/1+고대사/Compound/*/0/2+사/NNG/*/1/1
고려도경,0,0,0,NNP,*,T,고려도경,Compound,*,*,고려+도경,고려/NNG/*/1/1+고려도경/Compound/*/0/2+도경/NNG/*/1/1
고려명신전,0,0,0,NNP,*,T,고려명신전,Compound,*,*,고려+명신전,고려/NNG/*/1/1+고려명신전/Compound/*/0/2+명신전/NNG/*/1/1
고려사,0,0,0,NNP,*,F,고려사,Compound,*,*,고려+사,고려/NNG/*/1/1+고려사/Compound/*/0/2+사/NNG/*/1/1
고려사절요,0,0,0,NNP,*,F,고려사절요,Compound,*,*,고려사+절요,고려/NNG/*/1/1+고려사절요/Compound/*/0/3+고려사/NNG/*/0/2+사/NNG/*/1/1+절요/NNG/*/1/1
고려일력,0,0,0,NNP,*,T,고려일력,Compound,*,*,고려+일력,고려/NNG/*/1/1+고려일력/Compound/*/0/2+일력/NNG/*/1/1
고론,0,0,0,NNP,*,T,고론,*,*,*,*,*
고문백선,0,0,0,NNP,*,T,고문백선,Compound,*,*,고문+백선,고문/NNG/*/1/1+고문백선/Compound/*/0/2+백선/NNG/*/1/1
