가톨릭대성모병원,0,0,0,NNP,*,T,가톨릭대성모병원,Compound,*,*,가톨릭+대+성모+병원,가톨릭/NNG/*/1/1+가톨릭대성모병원/Compound/*/0/4+대/NNG/*/1/1+성모/NNG/*/1/1+병원/NNG/*/1/1
가톨릭병원,0,0,0,NNP,*,T,가톨릭병원,Compound,*,*,가톨릭+병원,가톨릭/NNG/*/1/1+가톨릭병원/Compound/*/0/2+병원/NNG/*/1/1
가톨릭상지대학,0,0,0,NNP,*,T,가톨릭상지대학,Compound,*,*,가톨릭+상지+대학,가톨릭/NNG/*/1/1+가톨릭상지대학/Compound/*/0/3+상지/NNG/*/1/1+대학/NNG/*/1/1
가톨릭성모병원,0,0,0,NNP,*,T,가톨릭성모병원,Compound,*,*,가톨릭+성모+병원,가톨릭/NNG/*/1/1+가톨릭성모병원/Compound/*/0/3+성모/NNG/*/1/1+병원/NNG/*/1/1
가톨릭스카우트,0,0,0,NNP,*,F,가톨릭스카우트,Compound,*,*,가톨릭+스카우트,가톨릭/NNG/*/1/1+가톨릭스카우트/Compound/*/0/2+스카우트/NNG/*/1/1
가톨릭의료원,0,0,0,NNP,*,T,가톨릭의료원,Compound,*,*,가톨릭+의료+원,가톨릭/NNG/*/1/1+가톨릭의료원/Compound/*/0/3+의료/NNG/*/1/1+원/NNG/*/1/1
가협,0,0,0,NNP,*,T,가협,Compound,*,*,가+협,가/NNG/*/1/1+가협/Compound/*/0/2+협/NNG/*/1/1
가희,0,0,0,NNP,*,F,가희,*,*,*,*,*
간무협,0,0,0,NNP,*,T,간무협,Compound,*,*,간+무+협,간/NNG/*/1/1+간무협/Compound/*/0/3+무/NNG/*/1/1+협/NNG/*/1/1
간토협의회,0,0,0,NNP,*,F,간토협의회,Compound,*,*,간토+협의+회,간토/NNG/*/1/1+간토협의회/Compound/*/0/3+협의/NNG/*/1/1+회/NNG/*/1/1
간호협회,0,0,0,NNP,*,F,간호협회,Compound,*,*,간호+협회,간호/NNG/*/1/1+간호협회/Compound/*/0/2+협회/NNG/*/1/1
갈릴리집,0,0,0,NNP,*,T,갈릴리집,Compound,*,*,갈릴리+집,갈릴리/NNG/*/1/1+갈릴리집/Compound/*/0/2+집/NNG/*/1/1
갈색인종,0,0,0,NNP,*,T,갈색인종,Compound,*,*,갈색+인종,갈색/NNG/*/1/1+갈색인종/Compound/*/0/2+인종/NNG/*/1/1
갈현운수,0,0,0,NNP,*,F,갈현운수,Compound,*,*,갈현+운수,갈현/NNP/지명/1/1+갈현운수/Compound/*/0/2+운수/NNG/*/1/1
감사원,0,0,0,NNP,*,T,감사원,*,*,*,*,*
감시특위,0,0,0,NNP,*,F,감시특위,Compound,*,*,감시+특위,감시/NNG/*/1/1+감시특위/Compound/*/0/2+특위/NNG/*/1/1
감정평가협회,0,0,0,NNP,*,F,감정평가협회,Compound,*,*,감정+평가+협회,감정/NNG/*/1/1+감정평가협회/Compound/*/0/3+평가/NNG/*/1/1+협회/NNG/*/1/1
감청대책특위,0,0,0,NNP,*,F,감청대책특위,Compound,*,*,감청+대책+특위,감청/NNG/*/1/1+감청대책특위/Compound/*/0/3+대책/NNG/*/1/1+특위/NNG/*/1/1
갑진,0,0,0,NNP,*,T,갑진,*,*,*,*,*
강남병원,0,0,0,NNP,*,T,강남병원,Compound,*,*,강남+병원,강남/NNP/지명/1/1+강남병원/Compound/*/0/2+병원/NNG/*/1/1
강남삼성병원,0,0,0,NNP,*,T,강남삼성병원,Compound,*,*,강남+삼성+병원,강남/NNP/지명/1/1+강남삼성병원/Compound/*/0/3+삼성/NNG/*/1/1+병원/NNG/*/1/1
강남성심병원,0,0,0,NNP,*,T,강남성심병원,Compound,*,*,강남+성심+병원,강남/NNP/지명/1/1+강남성심병원/Compound/*/0/3+성심/NNG/*/1/1+병원/NNG/*/1/1
강남터미널,0,0,0,NNP,*,T,강남터미널,Compound,*,*,강남+터미널,강남/NNP/지명/1/1+강남터미널/Compound/*/0/2+터미널/NNG/*/1/1
강동송파총선연대,0,0,0,NNP,*,F,강동송파총선연대,Compound,*,*,강동+송파+총선+연대,강동/NNP/지명/1/1+강동송파총선연대/Compound/*/0/4+송파/NNG/*/1/1+총선/NNG/*/1/1+연대/NNG/*/1/1
강사협,0,0,0,NNP,*,T,강사협,Compound,*,*,강+사+협,강/NNG/*/1/1+강사협/Compound/*/0/3+사/NNG/*/1/1+협/NNG/*/1/1
강원도립대학,0,0,0,NNP,*,T,강원도립대학,Compound,*,*,강원+도립+대학,강원/NNG/*/1/1+강원도립대학/Compound/*/0/3+도립/NNG/*/1/1+대학/NNG/*/1/1
강원랜드,0,0,0,NNP,*,F,강원랜드,Compound,*,*,강원+랜드,강원/NNG/*/1/1+강원랜드/Compound/*/0/2+랜드/NNG/*/1/1
강원일보사,0,0,0,NNP,*,F,강원일보사,Compound,*,*,강원+일보+사,강원/NNG/*/1/1+강원일보사/Compound/*/0/3+일보/NNG/*/1/1+사/NNG/*/1/1
강제규필름,0,0,0,NNP,*,T,강제규필름,Compound,*,*,강제규+필름,강제규/NNP/인명/1/1+강제규필름/Compound/*/0/2+필름/NNG/*/1/1
개정대책위,0,0,0,NNP,*,F,개정대책위,Compound,*,*,개정+대책+위,개정/NNG/*/1/1+개정대책위/Compound/*/0/3+대책/NNG/*/1/1+위/NNG/*/1/1
개정위원회,0,0,0,NNP,*,F,개정위원회,Compound,*,*,개정+위원+회,개정/NNG/*/1/1+개정위원회/Compound/*/0/3+위원/NNG/*/1/1+회/NNG/*/1/1
개정추진대책위,0,0,0,NNP,*,F,개정추진대책위,Compound,*,*,개정+추진+대책+위,개정/NNG/*/1/1+개정추진대책위/Compound/*/0/4+추진/NNG/*/1/1+대책/NNG/*/1/1+위/NNG/*/1/1
개정특위,0,0,0,NNP,*,F,개정특위,Compound,*,*,개정+특위,개정/NNG/*/1/1+개정특위/Compound/*/0/2+특위/NNG/*/1/1
개포운수,0,0,0,NNP,*,F,개포운수,Compound,*,*,개포+운수,개포/NNP/지명/1/1+개포운수/Compound/*/0/2+운수/NNG/*/1/1
개혁연대,0,0,0,NNP,*,F,개혁연대,Compound,*,*,개혁+연대,개혁/NNG/*/1/1+개혁연대/Compound/*/0/2+연대/NNG/*/1/1
개혁포럼,0,0,0,NNP,*,T,개혁포럼,Compound,*,*,개혁+포럼,개혁/NNG/*/1/1+개혁포럼/Compound/*/0/2+포럼/NNG/*/1/1
거산,0,0,0,NNP,*,T,거산,*,*,*,*,*
거원,0,0,0,NNP,*,T,거원,*,*,*,*,*
거원닷컴,0,0,0,NNP,*,T,거원닷컴,Compound,*,*,거원+닷컴,거원/NNG/*/1/1+거원닷컴/Compound/*/0/2+닷컴/NNP/*/1/1
거원시스템,0,0,0,NNP,*,T,거원시스템,Compound,*,*,거원+시스템,거원/NNG/*/1/1+거원시스템/Compound/*/0/2+시스템/NNG/*/1/1
거제공업,0,0,0,NNP,*,T,거제공업,Compound,*,*,거제+공업,거제/NNG/*/1/1+거제공업/Compound/*/0/2+공업/NNG/*/1/1
거제대학,0,0,0,NNP,*,T,거제대학,Compound,*,*,거제+대학,거제/NNG/*/1/1+거제대학/Compound/*/0/2+대학/NNG/*/1/1
거제환경운동연합,0,0,0,NNP,*,T,거제환경운동연합,Compound,*,*,거제+환경+운동+연합,거제/NNG/*/1/1+거제환경운동연합/Compound/*/0/4+환경/NNG/*/1/1+운동/NNG/*/1/1+연합/NNG/*/1/1
건강보험공단,0,0,0,NNP,*,T,건강보험공단,Compound,*,*,건강+보험+공단,건강/NNG/*/1/1+건강보험공단/Compound/*/0/3+보험/NNG/*/1/1+공단/NNG/*/1/1
건결협,0,0,0,NNP,*,T,건결협,Compound,*,*,건+결+협,건/NNG/*/1/1+건결협/Compound/*/0/3+결/NNG/*/1/1+협/NNG/*/1/1
건국대,0,0,0,NNP,*,F,건국대,Compound,*,*,건국+대,건국/NNG/*/1/1+건국대/Compound/*/0/2+대/NNG/*/1/1
건국위,0,0,0,NNP,*,F,건국위,Compound,*,*,건국+위,건국/NNG/*/1/1+건국위/Compound/*/0/2+위/NNG/*/1/1
건기공,0,0,0,NNP,*,T,건기공,Compound,*,*,건+기+공,건/NNG/*/1/1+건기공/Compound/*/0/3+기/NNG/*/1/1+공/NNG/*/1/1
건설노련,0,0,0,NNP,*,T,건설노련,Compound,*,*,건설+노+련,건설/NNG/*/1/1+건설노련/Compound/*/0/3+노/NNG/*/1/1+련/NNG/*/1/1
건설산업노조연맹,0,0,0,NNP,*,T,건설산업노조연맹,Compound,*,*,건설+산업+노조+연맹,건설/NNG/*/1/1+건설산업노조연맹/Compound/*/0/4+산업/NNG/*/1/1+노조/NNG/*/1/1+연맹/NNG/*/1/1
건설화학공업,0,0,0,NNP,*,T,건설화학공업,Compound,*,*,건설+화학+공업,건설/NNG/*/1/1+건설화학공업/Compound/*/0/3+화학/NNG/*/1/1+공업/NNG/*/1/1
건실협,0,0,0,NNP,*,T,건실협,Compound,*,*,건+실+협,건/NNG/*/1/1+건실협/Compound/*/0/3+실/NNG/*/1/1+협/NNG/*/1/1
건영,0,0,0,NNP,*,T,건영,*,*,*,*,*
건우,0,0,0,NNP,*,F,건우,*,*,*,*,*
건조기술,0,0,0,NNP,*,T,건조기술,Compound,*,*,건조+기술,건조/NNG/*/1/1+건조기술/Compound/*/0/2+기술/NNG/*/1/1
건창여객,0,0,0,NNP,*,T,건창여객,Compound,*,*,건창+여객,건창/NNG/*/1/1+건창여객/Compound/*/0/2+여객/NNG/*/1/1
건화,0,0,0,NNP,*,F,건화,*,*,*,*,*
걸스카우트연맹,0,0,0,NNP,*,T,걸스카우트연맹,Compound,*,*,걸스카우트+연맹,걸스카우트/NNP/*/1/1+걸스카우트연맹/Compound/*/0/2+연맹/NNG/*/1/1
검찰개혁위원회,0,0,0,NNP,*,F,검찰개혁위원회,Compound,*,*,검찰+개혁+위원+회,검찰/NNG/*/1/1+검찰개혁위원회/Compound/*/0/4+개혁/NNG/*/1/1+위원/NNG/*/1/1+회/NNG/*/1/1
검토위,0,0,0,NNP,*,F,검토위,Compound,*,*,검토+위,검토/NNG/*/1/1+검토위/Compound/*/0/2+위/NNG/*/1/1
게놈연구센터,0,0,0,NNP,*,F,게놈연구센터,Compound,*,*,게놈+연구+센터,게놈/NNG/*/1/1+게놈연구센터/Compound/*/0/3+연구/NNG/*/1/1+센터/NNG/*/1/1
게이머협의회,0,0,0,NNP,*,F,게이머협의회,Compound,*,*,게이머+협의+회,게이머/NNP/*/1/1+게이머협의회/Compound/*/0/3+협의/NNG/*/1/1+회/NNG/*/1/1
게이츠재단,0,0,0,NNP,*,T,게이츠재단,Compound,*,*,게이츠+재단,게이츠/NNP/인명/1/1+게이츠재단/Compound/*/0/2+재단/NNG/*/1/1
게임라이트센터,0,0,0,NNP,*,F,게임라이트센터,Compound,*,*,게임+라이트+센터,게임/NNG/*/1/1+게임라이트센터/Compound/*/0/3+라이트/NNG/*/1/1+센터/NNG/*/1/1
게임빌,0,0,0,NNP,*,T,게임빌,*,*,*,*,*
결핵협회,0,0,0,NNP,*,F,결핵협회,Compound,*,*,결핵+협회,결핵/NNG/*/1/1+결핵협회/Compound/*/0/2+협회/NNG/*/1/1
결혼정보회사,0,0,0,NNP,*,F,결혼정보회사,Compound,*,*,결혼+정보+회사,결혼/NNG/*/1/1+결혼정보회사/Compound/*/0/3+정보/NNG/*/1/1+회사/NNG/*/1/1
경공련,0,0,0,NNP,*,T,경공련,Compound,*,*,경+공+련,경/NNG/*/1/1+경공련/Compound/*/0/3+공/NNG/*/1/1+련/NNG/*/1/1
경공모,0,0,0,NNP,*,F,경공모,Compound,*,*,경+공+모,경/NNG/*/1/1+경공모/Compound/*/0/3+공/NNG/*/1/1+모/NNG/*/1/1
경기고속,0,0,0,NNP,*,T,경기고속,Compound,*,*,경기+고속,경기/NNG/*/1/1+경기고속/Compound/*/0/2+고속/NNG/*/1/1
경기복지시민연대,0,0,0,NNP,*,F,경기복지시민연대,Compound,*,*,경기+복지+시민+연대,경기/NNG/*/1/1+경기복지시민연대/Compound/*/0/4+복지/NNG/*/1/1+시민/NNG/*/1/1+연대/NNG/*/1/1
경기지방공사,0,0,0,NNP,*,F,경기지방공사,Compound,*,*,경기+지방+공사,경기/NNG/*/1/1+경기지방공사/Compound/*/0/3+지방/NNG/*/1/1+공사/NNG/*/1/1
경남대,0,0,0,NNP,*,F,경남대,Compound,*,*,경남+대,경남/NNP/지명/1/1+경남대/Compound/*/0/2+대/NNG/*/1/1
경남사협,0,0,0,NNP,*,T,경남사협,Compound,*,*,경남+사+협,경남/NNP/지명/1/1+경남사협/Compound/*/0/3+사/NNG/*/1/1+협/NNG/*/1/1
경남생활협동조합,0,0,0,NNP,*,T,경남생활협동조합,Compound,*,*,경남+생활+협동+조합,경남/NNP/지명/1/1+경남생활협동조합/Compound/*/0/4+생활/NNG/*/1/1+협동/NNG/*/1/1+조합/NNG/*/1/1
경남에너지,0,0,0,NNP,*,F,경남에너지,Compound,*,*,경남+에너지,경남/NNP/지명/1/1+경남에너지/Compound/*/0/2+에너지/NNG/*/1/1
경농,0,0,0,NNP,*,T,경농,*,*,*,*,*
경농협,0,0,0,NNP,*,T,경농협,Compound,*,*,경+농+협,경/NNG/*/1/1+경농협/Compound/*/0/3+농/NNG/*/1/1+협/NNG/*/1/1
경단협,0,0,0,NNP,*,T,경단협,Compound,*,*,경+단+협,경/NNG/*/1/1+경단협/Compound/*/0/3+단/NNG/*/1/1+협/NNG/*/1/1
경동도시가스,0,0,0,NNP,*,F,경동도시가스,Compound,*,*,경동+도시+가스,경동/NNG/*/1/1+경동도시가스/Compound/*/0/3+도시/NNG/*/1/1+가스/NNG/*/1/1
경륜운동본부,0,0,0,NNP,*,F,경륜운동본부,Compound,*,*,경륜+운동+본부,경륜/NNG/*/1/1+경륜운동본부/Compound/*/0/3+운동/NNG/*/1/1+본부/NNG/*/1/1
경륜운영본부,0,0,0,NNP,*,F,경륜운영본부,Compound,*,*,경륜+운영+본부,경륜/NNG/*/1/1+경륜운영본부/Compound/*/0/3+운영/NNG/*/1/1+본부/NNG/*/1/1
경문사,0,0,0,NNP,*,F,경문사,*,*,*,*,*
경북관광개발공사,0,0,0,NNP,*,F,경북관광개발공사,Compound,*,*,경북+관광+개발+공사,경북/NNP/지명/1/1+경북관광개발공사/Compound/*/0/4+관광/NNG/*/1/1+개발/NNG/*/1/1+공사/NNG/*/1/1
경북대병원,0,0,0,NNP,*,T,경북대병원,Compound,*,*,경북+대+병원,경북/NNP/지명/1/1+경북대병원/Compound/*/0/3+대/NNG/*/1/1+병원/NNG/*/1/1
경북지노위,0,0,0,NNP,*,F,경북지노위,Compound,*,*,경북+지+노+위,경북/NNP/지명/1/1+경북지노위/Compound/*/0/4+지/NNG/*/1/1+노/NNG/*/1/1+위/NNG/*/1/1
경불련,0,0,0,NNP,*,T,경불련,Compound,*,*,경+불+련,경/NNG/*/1/1+경불련/Compound/*/0/3+불/NNG/*/1/1+련/NNG/*/1/1
경사연,0,0,0,NNP,*,T,경사연,Compound,*,*,경+사+연,경/NNG/*/1/1+경사연/Compound/*/0/3+사/NNG/*/1/1+연/NNG/*/1/1
경상일보사,0,0,0,NNP,*,F,경상일보사,Compound,*,*,경상+일보+사,경상/NNG/*/1/1+경상일보사/Compound/*/0/3+일보/NNG/*/1/1+사/NNG/*/1/1
경실련,0,0,0,NNP,*,T,경실련,Compound,*,*,경+실+련,경/NNG/*/1/1+경실련/Compound/*/0/3+실/NNG/*/1/1+련/NNG/*/1/1
경안여객,0,0,0,NNP,*,T,경안여객,Compound,*,*,경안+여객,경안/NNP/지명/1/1+경안여객/Compound/*/0/2+여객/NNG/*/1/1
경은,0,0,0,NNP,*,T,경은,*,*,*,*,*
경익,0,0,0,NNP,*,T,경익,*,*,*,*,*
경익운수,0,0,0,NNP,*,F,경익운수,Compound,*,*,경익+운수,경익/NNP/*/1/1+경익운수/Compound/*/0/2+운수/NNG/*/1/1
경인고용안정센터,0,0,0,NNP,*,F,경인고용안정센터,Compound,*,*,경인+고용+안정+센터,경인/NNG/*/1/1+경인고용안정센터/Compound/*/0/4+고용/NNG/*/1/1+안정/NNG/*/1/1+센터/NNG/*/1/1
경인방송,0,0,0,NNP,*,T,경인방송,Compound,*,*,경인+방송,경인/NNG/*/1/1+경인방송/Compound/*/0/2+방송/NNG/*/1/1
경일산업개발,0,0,0,NNP,*,T,경일산업개발,Compound,*,*,경일+산업+개발,경일/NNG/*/1/1+경일산업개발/Compound/*/0/3+산업/NNG/*/1/1+개발/NNG/*/1/1
경일여객,0,0,0,NNP,*,T,경일여객,Compound,*,*,경일+여객,경일/NNG/*/1/1+경일여객/Compound/*/0/2+여객/NNG/*/1/1
경제사상사,0,0,0,NNP,*,F,경제사상사,Compound,*,*,경제+사상사,경제/NNG/*/1/1+경제사상사/Compound/*/0/2+사상사/NNP/*/1/1
경제위기극복특위,0,0,0,NNP,*,F,경제위기극복특위,Compound,*,*,경제+위기+극복+특위,경제/NNG/*/1/1+경제위기극복특위/Compound/*/0/4+위기/NNG/*/1/1+극복/NNG/*/1/1+특위/NNG/*/1/1
경제특위,0,0,0,NNP,*,F,경제특위,Compound,*,*,경제+특위,경제/NNG/*/1/1+경제특위/Compound/*/0/2+특위/NNG/*/1/1
경진여객,0,0,0,NNP,*,T,경진여객,Compound,*,*,경진+여객,경진/NNP/지명/1/1+경진여객/Compound/*/0/2+여객/NNG/*/1/1
경찰병원,0,0,0,NNP,*,T,경찰병원,Compound,*,*,경찰+병원,경찰/NNG/*/1/1+경찰병원/Compound/*/0/2+병원/NNG/*/1/1
경향닷컴,0,0,0,NNP,*,T,경향닷컴,Compound,*,*,경향+닷컴,경향/NNG/*/1/1+경향닷컴/Compound/*/0/2+닷컴/NNP/*/1/1
경향신문,0,0,0,NNP,*,T,경향신문,Compound,*,*,경향+신문,경향/NNG/*/1/1+경향신문/Compound/*/0/2+신문/NNG/*/1/1
경협기금,0,0,0,NNP,*,T,경협기금,Compound,*,*,경협+기금,경협/NNG/*/1/1+경협기금/Compound/*/0/2+기금/NNG/*/1/1
경협위원회,0,0,0,NNP,*,F,경협위원회,Compound,*,*,경협+위원+회,경협/NNG/*/1/1+경협위원회/Compound/*/0/3+위원/NNG/*/1/1+회/NNG/*/1/1
경협회,0,0,0,NNP,*,F,경협회,Compound,*,*,경협+회,경협/NNG/*/1/1+경협회/Compound/*/0/2+회/NNG/*/1/1
경희대,0,0,0,NNP,*,F,경희대,Compound,*,*,경희+대,경희/NNG/*/1/1+경희대/Compound/*/0/2+대/NNG/*/1/1
경희대병원,0,0,0,NNP,*,T,경희대병원,Compound,*,*,경희+대+병원,경희/NNG/*/1/1+경희대병원/Compound/*/0/3+대/NNG/*/1/1+병원/NNG/*/1/1
경희대학병원,0,0,0,NNP,*,T,경희대학병원,Compound,*,*,경희+대학+병원,경희/NNG/*/1/1+경희대학병원/Compound/*/0/3+대학/NNG/*/1/1+병원/NNG/*/1/1
경희대한방병원,0,0,0,NNP,*,T,경희대한방병원,Compound,*,*,경희+대+한방+병원,경희/NNG/*/1/1+경희대한방병원/Compound/*/0/4+대/NNG/*/1/1+한방/NNG/*/1/1+병원/NNG/*/1/1
경희한방병원,0,0,0,NNP,*,T,경희한방병원,Compound,*,*,경희+한방+병원,경희/NNG/*/1/1+경희한방병원/Compound/*/0/3+한방/NNG/*/1/1+병원/NNG/*/1/1
계원조형예술대학,0,0,0,NNP,*,T,계원조형예술대학,Compound,*,*,계원+조형+예술+대학,계원/NNG/*/1/1+계원조형예술대학/Compound/*/0/4+조형/NNG/*/1/1+예술/NNG/*/1/1+대학/NNG/*/1/1
고려대,0,0,0,NNP,*,F,고려대,*,*,*,*,*
고려무역유한공사,0,0,0,NNP,*,F,고려무역유한공사,Compound,*,*,고려+무역+유한+공사,고려/NNG/*/1/1+고려무역유한공사/Compound/*/0/4+무역/NNG/*/1/1+유한/NNG/*/1/1+공사/NNG/*/1/1
고려미디어,0,0,0,NNP,*,F,고려미디어,Compound,*,*,고려+미디어,고려/NNG/*/1/1+고려미디어/Compound/*/0/2+미디어/NNG/*/1/1
고려인삼공사,0,0,0,NNP,*,F,고려인삼공사,Compound,*,*,고려+인삼+공사,고려/NNG/*/1/1+고려인삼공사/Compound/*/0/3+인삼/NNG/*/1/1+공사/NNG/*/1/1
고려항공,0,0,0,NNP,*,T,고려항공,Compound,*,*,고려+항공,고려/NNG/*/1/1+고려항공/Compound/*/0/2+항공/NNG/*/1/1
고려호텔,0,0,0,NNP,*,T,고려호텔,Compound,*,*,고려+호텔,고려/NNG/*/1/1+고려호텔/Compound/*/0/2+호텔/NNG/*/1/1
고르바초프재단,0,0,0,NNP,*,T,고르바초프재단,Compound,*,*,고르바초프+재단,고르바초프/NNP/인명/1/1+고르바초프재단/Compound/*/0/2+재단/NNG/*/1/1
고삼농업협동조합,0,0,0,NNP,*,T,고삼농업협동조합,Compound,*,*,고삼+농업+협동+조합,고삼/NNG/*/1/1+고삼농업협동조합/Compound/*/0/4+농업/NNG/*/1/1+협동/NNG/*/1/1+조합/NNG/*/1/1
고신,0,0,0,NNP,*,T,고신,*,*,*,*,*
고어선거본부,0,0,0,NNP,*,F,고어선거본부,Compound,*,*,고어+선거+본부,고어/NNG/*/1/1+고어선거본부/Compound/*/0/3+선거/NNG/*/1/1+본부/NNG/*/1/1
고요한소리,0,0,0,NNP,*,F,고요한소리,Compound,*,*,고요한+소리,고요한/NNP/인명/1/1+고요한소리/Compound/*/0/2+소리/NNG/*/1/1
고용대책본부,0,0,0,NNP,*,F,고용대책본부,Compound,*,*,고용+대책+본부,고용/NNG/*/1/1+고용대책본부/Compound/*/0/3+대책/NNG/*/1/1+본부/NNG/*/1/1
고용승계특위,0,0,0,NNP,*,F,고용승계특위,Compound,*,*,고용+승계+특위,고용/NNG/*/1/1+고용승계특위/Compound/*/0/3+승계/NNG/*/1/1+특위/NNG/*/1/1
고용안전기금,0,0,0,NNP,*,T,고용안전기금,Compound,*,*,고용+안전+기금,고용/NNG/*/1/1+고용안전기금/Compound/*/0/3+안전/NNG/*/1/1+기금/NNG/*/1/1
고용안정센터,0,0,0,NNP,*,F,고용안정센터,Compound,*,*,고용+안정+센터,고용/NNG/*/1/1+고용안정센터/Compound/*/0/3+안정/NNG/*/1/1+센터/NNG/*/1/1
고용특위,0,0,0,NNP,*,F,고용특위,Compound,*,*,고용+특위,고용/NNG/*/1/1+고용특위/Compound/*/0/2+특위/NNG/*/1/1
고진피,0,0,0,NNP,*,F,고진피,Compound,*,*,고+진+피,고/NNG/*/1/1+고진피/Compound/*/0/3+진/NNG/*/1/1+피/NNG/*/1/1
고침닷컴,0,0,0,NNP,*,T,고침닷컴,Compound,*,*,고침+닷컴,고침/NNG/*/1/1+고침닷컴/Compound/*/0/2+닷컴/NNP/*/1/1
고합,0,0,0,NNP,*,T,고합,*,*,*,*,*
고황재단,0,0,0,NNP,*,T,고황재단,Compound,*,*,고황+재단,고황/NNG/*/1/1+고황재단/Compound/*/0/2+재단/NNG/*/1/1
곤드,0,0,0,NNP,*,F,곤드,*,*,*,*,*
골드쉽,0,0,0,NNP,*,T,골드쉽,*,*,*,*,*
골든,0,0,0,NNP,*,T,골든,*,*,*,*,*
골든듀,0,0,0,NNP,*,F,골든듀,*,*,*,*,*
골수기증협회,0,0,0,NNP,*,F,골수기증협회,Compound,*,*,골수+기증+협회,골수/NNG/*/1/1+골수기증협회/Compound/*/0/3+기증/NNG/*/1/1+협회/NNG/*/1/1
골수은행협회,0,0,0,NNP,*,F,골수은행협회,Compound,*,*,골수+은행+협회,골수/NNG/*/1/1+골수은행협회/Compound/*/0/3+은행/NNG/*/1/1+협회/NNG/*/1/1
골프뉴스,0,0,0,NNP,*,F,골프뉴스,Compound,*,*,골프+뉴스,골프/NNG/*/1/1+골프뉴스/Compound/*/0/2+뉴스/NNG/*/1/1
